 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  0.00000000e+00  9.00000000e-01  1.80000000e+00 
 1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00 
 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.00000000e-01  0.00000000e+00  1.80000000e+00 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01 
 1.80000000e+00  1.80000000e+00  1.80000000e+00  9.00000000e-01  1.80000000e+00  9.00000000e-01 
 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  1.80000000e+00  9.00000000e-01  9.00000000e-01 
 1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 
