 7.28000000e-12  7.28000000e-12  7.28000000e-12  0.00000000e+00  7.28000000e-12  1.79999997e+00  7.28000000e-12  9.00000000e-01  7.28000000e-12  9.00000000e-01  7.28000000e-12  9.00000000e-01  7.28000000e-12  9.00000000e-01  7.28000000e-12  1.80000000e+00  7.28000000e-12  2.69999995e-08  7.28000000e-12  0.00000000e+00  7.28000000e-12  1.79999997e+00  7.28000000e-12  1.80000000e+00  7.28000000e-12  2.69999995e-08 
 8.28000000e-12  8.28000000e-12  8.28000000e-12  0.00000000e+00  8.28000000e-12  1.79999997e+00  8.28000000e-12  9.00000000e-01  8.28000000e-12  9.00000000e-01  8.28000000e-12  9.00000000e-01  8.28000000e-12  9.00000000e-01  8.28000000e-12  1.80000000e+00  8.28000000e-12  2.69999995e-08  8.28000000e-12  0.00000000e+00  8.28000000e-12  1.79999997e+00  8.28000000e-12  1.80000000e+00  8.28000000e-12  2.69999995e-08 
 9.28000000e-12  9.28000000e-12  9.28000000e-12  0.00000000e+00  9.28000000e-12  1.79999997e+00  9.28000000e-12  9.00000000e-01  9.28000000e-12  9.00000000e-01  9.28000000e-12  9.00000000e-01  9.28000000e-12  9.00000000e-01  9.28000000e-12  1.80000000e+00  9.28000000e-12  2.69999995e-08  9.28000000e-12  0.00000000e+00  9.28000000e-12  1.79999997e+00  9.28000000e-12  1.80000000e+00  9.28000000e-12  2.69999995e-08 
 1.02800000e-11  1.02800000e-11  1.02800000e-11  0.00000000e+00  1.02800000e-11  1.79999997e+00  1.02800000e-11  9.00000000e-01  1.02800000e-11  9.00000000e-01  1.02800000e-11  9.00000000e-01  1.02800000e-11  9.00000000e-01  1.02800000e-11  1.80000000e+00  1.02800000e-11  2.69999995e-08  1.02800000e-11  0.00000000e+00  1.02800000e-11  1.79999997e+00  1.02800000e-11  1.80000000e+00  1.02800000e-11  2.69999995e-08 
 1.12800000e-11  1.12800000e-11  1.12800000e-11  0.00000000e+00  1.12800000e-11  1.79999997e+00  1.12800000e-11  9.00000000e-01  1.12800000e-11  9.00000000e-01  1.12800000e-11  9.00000000e-01  1.12800000e-11  9.00000000e-01  1.12800000e-11  1.80000000e+00  1.12800000e-11  2.69999995e-08  1.12800000e-11  0.00000000e+00  1.12800000e-11  1.79999997e+00  1.12800000e-11  1.80000000e+00  1.12800000e-11  2.69999995e-08 
 1.22800000e-11  1.22800000e-11  1.22800000e-11  0.00000000e+00  1.22800000e-11  1.79999997e+00  1.22800000e-11  9.00000000e-01  1.22800000e-11  9.00000000e-01  1.22800000e-11  9.00000000e-01  1.22800000e-11  9.00000000e-01  1.22800000e-11  1.80000000e+00  1.22800000e-11  2.69999995e-08  1.22800000e-11  0.00000000e+00  1.22800000e-11  1.79999997e+00  1.22800000e-11  1.80000000e+00  1.22800000e-11  2.69999995e-08 
 1.32800000e-11  1.32800000e-11  1.32800000e-11  0.00000000e+00  1.32800000e-11  1.79999997e+00  1.32800000e-11  9.00000000e-01  1.32800000e-11  9.00000000e-01  1.32800000e-11  9.00000000e-01  1.32800000e-11  9.00000000e-01  1.32800000e-11  1.80000000e+00  1.32800000e-11  2.69999995e-08  1.32800000e-11  0.00000000e+00  1.32800000e-11  1.79999997e+00  1.32800000e-11  1.80000000e+00  1.32800000e-11  2.69999995e-08 
 1.42800000e-11  1.42800000e-11  1.42800000e-11  0.00000000e+00  1.42800000e-11  1.79999997e+00  1.42800000e-11  9.00000000e-01  1.42800000e-11  9.00000000e-01  1.42800000e-11  9.00000000e-01  1.42800000e-11  9.00000000e-01  1.42800000e-11  1.80000000e+00  1.42800000e-11  2.69999995e-08  1.42800000e-11  0.00000000e+00  1.42800000e-11  1.79999997e+00  1.42800000e-11  1.80000000e+00  1.42800000e-11  2.69999995e-08 
 1.52800000e-11  1.52800000e-11  1.52800000e-11  0.00000000e+00  1.52800000e-11  1.79999997e+00  1.52800000e-11  9.00000000e-01  1.52800000e-11  9.00000000e-01  1.52800000e-11  9.00000000e-01  1.52800000e-11  9.00000000e-01  1.52800000e-11  1.80000000e+00  1.52800000e-11  2.69999995e-08  1.52800000e-11  0.00000000e+00  1.52800000e-11  1.79999997e+00  1.52800000e-11  1.80000000e+00  1.52800000e-11  2.69999995e-08 
 1.62800000e-11  1.62800000e-11  1.62800000e-11  0.00000000e+00  1.62800000e-11  1.79999997e+00  1.62800000e-11  9.00000000e-01  1.62800000e-11  9.00000000e-01  1.62800000e-11  9.00000000e-01  1.62800000e-11  9.00000000e-01  1.62800000e-11  1.80000000e+00  1.62800000e-11  2.69999995e-08  1.62800000e-11  0.00000000e+00  1.62800000e-11  1.79999997e+00  1.62800000e-11  1.80000000e+00  1.62800000e-11  2.69999995e-08 
 1.72800000e-11  1.72800000e-11  1.72800000e-11  0.00000000e+00  1.72800000e-11  1.79999997e+00  1.72800000e-11  9.00000000e-01  1.72800000e-11  9.00000000e-01  1.72800000e-11  9.00000000e-01  1.72800000e-11  9.00000000e-01  1.72800000e-11  1.80000000e+00  1.72800000e-11  2.69999995e-08  1.72800000e-11  0.00000000e+00  1.72800000e-11  1.79999997e+00  1.72800000e-11  1.80000000e+00  1.72800000e-11  2.69999995e-08 
 1.82800000e-11  1.82800000e-11  1.82800000e-11  0.00000000e+00  1.82800000e-11  1.79999997e+00  1.82800000e-11  9.00000000e-01  1.82800000e-11  9.00000000e-01  1.82800000e-11  9.00000000e-01  1.82800000e-11  9.00000000e-01  1.82800000e-11  1.80000000e+00  1.82800000e-11  2.69999995e-08  1.82800000e-11  0.00000000e+00  1.82800000e-11  1.79999997e+00  1.82800000e-11  1.80000000e+00  1.82800000e-11  2.69999995e-08 
 1.92800000e-11  1.92800000e-11  1.92800000e-11  0.00000000e+00  1.92800000e-11  1.79999997e+00  1.92800000e-11  9.00000000e-01  1.92800000e-11  9.00000000e-01  1.92800000e-11  9.00000000e-01  1.92800000e-11  9.00000000e-01  1.92800000e-11  1.80000000e+00  1.92800000e-11  2.69999995e-08  1.92800000e-11  0.00000000e+00  1.92800000e-11  1.79999997e+00  1.92800000e-11  1.80000000e+00  1.92800000e-11  2.69999995e-08 
 2.02800000e-11  2.02800000e-11  2.02800000e-11  0.00000000e+00  2.02800000e-11  1.79999997e+00  2.02800000e-11  9.00000000e-01  2.02800000e-11  9.00000000e-01  2.02800000e-11  9.00000000e-01  2.02800000e-11  9.00000000e-01  2.02800000e-11  1.80000000e+00  2.02800000e-11  2.69999995e-08  2.02800000e-11  0.00000000e+00  2.02800000e-11  1.79999997e+00  2.02800000e-11  1.80000000e+00  2.02800000e-11  2.69999995e-08 
 2.12800000e-11  2.12800000e-11  2.12800000e-11  0.00000000e+00  2.12800000e-11  1.79999997e+00  2.12800000e-11  9.00000000e-01  2.12800000e-11  9.00000000e-01  2.12800000e-11  9.00000000e-01  2.12800000e-11  9.00000000e-01  2.12800000e-11  1.80000000e+00  2.12800000e-11  2.69999995e-08  2.12800000e-11  0.00000000e+00  2.12800000e-11  1.79999997e+00  2.12800000e-11  1.80000000e+00  2.12800000e-11  2.69999995e-08 
 2.22800000e-11  2.22800000e-11  2.22800000e-11  0.00000000e+00  2.22800000e-11  1.79999997e+00  2.22800000e-11  9.00000000e-01  2.22800000e-11  9.00000000e-01  2.22800000e-11  9.00000000e-01  2.22800000e-11  9.00000000e-01  2.22800000e-11  1.80000000e+00  2.22800000e-11  2.69999995e-08  2.22800000e-11  0.00000000e+00  2.22800000e-11  1.79999997e+00  2.22800000e-11  1.80000000e+00  2.22800000e-11  2.69999995e-08 
 2.32800000e-11  2.32800000e-11  2.32800000e-11  0.00000000e+00  2.32800000e-11  1.79999997e+00  2.32800000e-11  9.00000000e-01  2.32800000e-11  9.00000000e-01  2.32800000e-11  9.00000000e-01  2.32800000e-11  9.00000000e-01  2.32800000e-11  1.80000000e+00  2.32800000e-11  2.69999995e-08  2.32800000e-11  0.00000000e+00  2.32800000e-11  1.79999997e+00  2.32800000e-11  1.80000000e+00  2.32800000e-11  2.69999995e-08 
 2.42800000e-11  2.42800000e-11  2.42800000e-11  0.00000000e+00  2.42800000e-11  1.79999997e+00  2.42800000e-11  9.00000000e-01  2.42800000e-11  9.00000000e-01  2.42800000e-11  9.00000000e-01  2.42800000e-11  9.00000000e-01  2.42800000e-11  1.80000000e+00  2.42800000e-11  2.69999995e-08  2.42800000e-11  0.00000000e+00  2.42800000e-11  1.79999997e+00  2.42800000e-11  1.80000000e+00  2.42800000e-11  2.69999995e-08 
 2.52800000e-11  2.52800000e-11  2.52800000e-11  0.00000000e+00  2.52800000e-11  1.79999997e+00  2.52800000e-11  9.00000000e-01  2.52800000e-11  9.00000000e-01  2.52800000e-11  9.00000000e-01  2.52800000e-11  9.00000000e-01  2.52800000e-11  1.80000000e+00  2.52800000e-11  2.69999995e-08  2.52800000e-11  0.00000000e+00  2.52800000e-11  1.79999997e+00  2.52800000e-11  1.80000000e+00  2.52800000e-11  2.69999995e-08 
 2.62800000e-11  2.62800000e-11  2.62800000e-11  0.00000000e+00  2.62800000e-11  1.79999997e+00  2.62800000e-11  9.00000000e-01  2.62800000e-11  9.00000000e-01  2.62800000e-11  9.00000000e-01  2.62800000e-11  9.00000000e-01  2.62800000e-11  1.80000000e+00  2.62800000e-11  2.69999995e-08  2.62800000e-11  0.00000000e+00  2.62800000e-11  1.79999997e+00  2.62800000e-11  1.80000000e+00  2.62800000e-11  2.69999995e-08 
 2.72800000e-11  2.72800000e-11  2.72800000e-11  0.00000000e+00  2.72800000e-11  1.79999997e+00  2.72800000e-11  9.00000000e-01  2.72800000e-11  9.00000000e-01  2.72800000e-11  9.00000000e-01  2.72800000e-11  9.00000000e-01  2.72800000e-11  1.80000000e+00  2.72800000e-11  2.69999995e-08  2.72800000e-11  0.00000000e+00  2.72800000e-11  1.79999997e+00  2.72800000e-11  1.80000000e+00  2.72800000e-11  2.69999995e-08 
 2.82800000e-11  2.82800000e-11  2.82800000e-11  0.00000000e+00  2.82800000e-11  1.79999997e+00  2.82800000e-11  9.00000000e-01  2.82800000e-11  9.00000000e-01  2.82800000e-11  9.00000000e-01  2.82800000e-11  9.00000000e-01  2.82800000e-11  1.80000000e+00  2.82800000e-11  2.69999995e-08  2.82800000e-11  0.00000000e+00  2.82800000e-11  1.79999997e+00  2.82800000e-11  1.80000000e+00  2.82800000e-11  2.69999995e-08 
 2.92800000e-11  2.92800000e-11  2.92800000e-11  0.00000000e+00  2.92800000e-11  1.79999997e+00  2.92800000e-11  9.00000000e-01  2.92800000e-11  9.00000000e-01  2.92800000e-11  9.00000000e-01  2.92800000e-11  9.00000000e-01  2.92800000e-11  1.80000000e+00  2.92800000e-11  2.69999995e-08  2.92800000e-11  0.00000000e+00  2.92800000e-11  1.79999997e+00  2.92800000e-11  1.80000000e+00  2.92800000e-11  2.69999995e-08 
 3.02800000e-11  3.02800000e-11  3.02800000e-11  0.00000000e+00  3.02800000e-11  1.79999997e+00  3.02800000e-11  9.00000000e-01  3.02800000e-11  9.00000000e-01  3.02800000e-11  9.00000000e-01  3.02800000e-11  9.00000000e-01  3.02800000e-11  1.80000000e+00  3.02800000e-11  2.69999995e-08  3.02800000e-11  0.00000000e+00  3.02800000e-11  1.79999997e+00  3.02800000e-11  1.80000000e+00  3.02800000e-11  2.69999995e-08 
 3.12800000e-11  3.12800000e-11  3.12800000e-11  0.00000000e+00  3.12800000e-11  1.79999997e+00  3.12800000e-11  9.00000000e-01  3.12800000e-11  9.00000000e-01  3.12800000e-11  9.00000000e-01  3.12800000e-11  9.00000000e-01  3.12800000e-11  1.80000000e+00  3.12800000e-11  2.69999995e-08  3.12800000e-11  0.00000000e+00  3.12800000e-11  1.79999997e+00  3.12800000e-11  1.80000000e+00  3.12800000e-11  2.69999995e-08 
 3.22800000e-11  3.22800000e-11  3.22800000e-11  0.00000000e+00  3.22800000e-11  1.79999997e+00  3.22800000e-11  9.00000000e-01  3.22800000e-11  9.00000000e-01  3.22800000e-11  9.00000000e-01  3.22800000e-11  9.00000000e-01  3.22800000e-11  1.80000000e+00  3.22800000e-11  2.69999995e-08  3.22800000e-11  0.00000000e+00  3.22800000e-11  1.79999997e+00  3.22800000e-11  1.80000000e+00  3.22800000e-11  2.69999995e-08 
 3.32800000e-11  3.32800000e-11  3.32800000e-11  0.00000000e+00  3.32800000e-11  1.79999997e+00  3.32800000e-11  9.00000000e-01  3.32800000e-11  9.00000000e-01  3.32800000e-11  9.00000000e-01  3.32800000e-11  9.00000000e-01  3.32800000e-11  1.80000000e+00  3.32800000e-11  2.69999995e-08  3.32800000e-11  0.00000000e+00  3.32800000e-11  1.79999997e+00  3.32800000e-11  1.80000000e+00  3.32800000e-11  2.69999995e-08 
 3.42800000e-11  3.42800000e-11  3.42800000e-11  0.00000000e+00  3.42800000e-11  1.79999997e+00  3.42800000e-11  9.00000000e-01  3.42800000e-11  9.00000000e-01  3.42800000e-11  9.00000000e-01  3.42800000e-11  9.00000000e-01  3.42800000e-11  1.80000000e+00  3.42800000e-11  2.69999995e-08  3.42800000e-11  0.00000000e+00  3.42800000e-11  1.79999997e+00  3.42800000e-11  1.80000000e+00  3.42800000e-11  2.69999995e-08 
 3.52800000e-11  3.52800000e-11  3.52800000e-11  0.00000000e+00  3.52800000e-11  1.79999997e+00  3.52800000e-11  9.00000000e-01  3.52800000e-11  9.00000000e-01  3.52800000e-11  9.00000000e-01  3.52800000e-11  9.00000000e-01  3.52800000e-11  1.80000000e+00  3.52800000e-11  2.69999995e-08  3.52800000e-11  0.00000000e+00  3.52800000e-11  1.79999997e+00  3.52800000e-11  1.80000000e+00  3.52800000e-11  2.69999995e-08 
 3.62800000e-11  3.62800000e-11  3.62800000e-11  0.00000000e+00  3.62800000e-11  1.79999997e+00  3.62800000e-11  9.00000000e-01  3.62800000e-11  9.00000000e-01  3.62800000e-11  9.00000000e-01  3.62800000e-11  9.00000000e-01  3.62800000e-11  1.80000000e+00  3.62800000e-11  2.69999995e-08  3.62800000e-11  0.00000000e+00  3.62800000e-11  1.79999997e+00  3.62800000e-11  1.80000000e+00  3.62800000e-11  2.69999995e-08 
 3.72800000e-11  3.72800000e-11  3.72800000e-11  0.00000000e+00  3.72800000e-11  1.79999997e+00  3.72800000e-11  9.00000000e-01  3.72800000e-11  9.00000000e-01  3.72800000e-11  9.00000000e-01  3.72800000e-11  9.00000000e-01  3.72800000e-11  1.80000000e+00  3.72800000e-11  2.69999995e-08  3.72800000e-11  0.00000000e+00  3.72800000e-11  1.79999997e+00  3.72800000e-11  1.80000000e+00  3.72800000e-11  2.69999995e-08 
 3.82800000e-11  3.82800000e-11  3.82800000e-11  0.00000000e+00  3.82800000e-11  1.79999997e+00  3.82800000e-11  9.00000000e-01  3.82800000e-11  9.00000000e-01  3.82800000e-11  9.00000000e-01  3.82800000e-11  9.00000000e-01  3.82800000e-11  1.80000000e+00  3.82800000e-11  2.69999995e-08  3.82800000e-11  0.00000000e+00  3.82800000e-11  1.79999997e+00  3.82800000e-11  1.80000000e+00  3.82800000e-11  2.69999995e-08 
 3.92800000e-11  3.92800000e-11  3.92800000e-11  0.00000000e+00  3.92800000e-11  1.79999997e+00  3.92800000e-11  9.00000000e-01  3.92800000e-11  9.00000000e-01  3.92800000e-11  9.00000000e-01  3.92800000e-11  9.00000000e-01  3.92800000e-11  1.80000000e+00  3.92800000e-11  2.69999995e-08  3.92800000e-11  0.00000000e+00  3.92800000e-11  1.79999997e+00  3.92800000e-11  1.80000000e+00  3.92800000e-11  2.69999995e-08 
 4.02800000e-11  4.02800000e-11  4.02800000e-11  0.00000000e+00  4.02800000e-11  1.79999997e+00  4.02800000e-11  9.00000000e-01  4.02800000e-11  9.00000000e-01  4.02800000e-11  9.00000000e-01  4.02800000e-11  9.00000000e-01  4.02800000e-11  1.80000000e+00  4.02800000e-11  2.69999995e-08  4.02800000e-11  0.00000000e+00  4.02800000e-11  1.79999997e+00  4.02800000e-11  1.80000000e+00  4.02800000e-11  2.69999995e-08 
 4.12800000e-11  4.12800000e-11  4.12800000e-11  0.00000000e+00  4.12800000e-11  1.79999997e+00  4.12800000e-11  9.00000000e-01  4.12800000e-11  9.00000000e-01  4.12800000e-11  9.00000000e-01  4.12800000e-11  9.00000000e-01  4.12800000e-11  1.80000000e+00  4.12800000e-11  2.69999995e-08  4.12800000e-11  0.00000000e+00  4.12800000e-11  1.79999997e+00  4.12800000e-11  1.80000000e+00  4.12800000e-11  2.69999995e-08 
 4.22800000e-11  4.22800000e-11  4.22800000e-11  0.00000000e+00  4.22800000e-11  1.79999997e+00  4.22800000e-11  9.00000000e-01  4.22800000e-11  9.00000000e-01  4.22800000e-11  9.00000000e-01  4.22800000e-11  9.00000000e-01  4.22800000e-11  1.80000000e+00  4.22800000e-11  2.69999995e-08  4.22800000e-11  0.00000000e+00  4.22800000e-11  1.79999997e+00  4.22800000e-11  1.80000000e+00  4.22800000e-11  2.69999995e-08 
 4.32800000e-11  4.32800000e-11  4.32800000e-11  0.00000000e+00  4.32800000e-11  1.79999997e+00  4.32800000e-11  9.00000000e-01  4.32800000e-11  9.00000000e-01  4.32800000e-11  9.00000000e-01  4.32800000e-11  9.00000000e-01  4.32800000e-11  1.80000000e+00  4.32800000e-11  2.69999995e-08  4.32800000e-11  0.00000000e+00  4.32800000e-11  1.79999997e+00  4.32800000e-11  1.80000000e+00  4.32800000e-11  2.69999995e-08 
 4.42800000e-11  4.42800000e-11  4.42800000e-11  0.00000000e+00  4.42800000e-11  1.79999997e+00  4.42800000e-11  9.00000000e-01  4.42800000e-11  9.00000000e-01  4.42800000e-11  9.00000000e-01  4.42800000e-11  9.00000000e-01  4.42800000e-11  1.80000000e+00  4.42800000e-11  2.69999995e-08  4.42800000e-11  0.00000000e+00  4.42800000e-11  1.79999997e+00  4.42800000e-11  1.80000000e+00  4.42800000e-11  2.69999995e-08 
 4.52800000e-11  4.52800000e-11  4.52800000e-11  0.00000000e+00  4.52800000e-11  1.79999997e+00  4.52800000e-11  9.00000000e-01  4.52800000e-11  9.00000000e-01  4.52800000e-11  9.00000000e-01  4.52800000e-11  9.00000000e-01  4.52800000e-11  1.80000000e+00  4.52800000e-11  2.69999995e-08  4.52800000e-11  0.00000000e+00  4.52800000e-11  1.79999997e+00  4.52800000e-11  1.80000000e+00  4.52800000e-11  2.69999995e-08 
 4.62800000e-11  4.62800000e-11  4.62800000e-11  0.00000000e+00  4.62800000e-11  1.79999997e+00  4.62800000e-11  9.00000000e-01  4.62800000e-11  9.00000000e-01  4.62800000e-11  9.00000000e-01  4.62800000e-11  9.00000000e-01  4.62800000e-11  1.80000000e+00  4.62800000e-11  2.69999995e-08  4.62800000e-11  0.00000000e+00  4.62800000e-11  1.79999997e+00  4.62800000e-11  1.80000000e+00  4.62800000e-11  2.69999995e-08 
 4.72800000e-11  4.72800000e-11  4.72800000e-11  0.00000000e+00  4.72800000e-11  1.79999997e+00  4.72800000e-11  9.00000000e-01  4.72800000e-11  9.00000000e-01  4.72800000e-11  9.00000000e-01  4.72800000e-11  9.00000000e-01  4.72800000e-11  1.80000000e+00  4.72800000e-11  2.69999995e-08  4.72800000e-11  0.00000000e+00  4.72800000e-11  1.79999997e+00  4.72800000e-11  1.80000000e+00  4.72800000e-11  2.69999995e-08 
 4.82800000e-11  4.82800000e-11  4.82800000e-11  0.00000000e+00  4.82800000e-11  1.79999997e+00  4.82800000e-11  9.00000000e-01  4.82800000e-11  9.00000000e-01  4.82800000e-11  9.00000000e-01  4.82800000e-11  9.00000000e-01  4.82800000e-11  1.80000000e+00  4.82800000e-11  2.69999995e-08  4.82800000e-11  0.00000000e+00  4.82800000e-11  1.79999997e+00  4.82800000e-11  1.80000000e+00  4.82800000e-11  2.69999995e-08 
 4.92800000e-11  4.92800000e-11  4.92800000e-11  0.00000000e+00  4.92800000e-11  1.79999997e+00  4.92800000e-11  9.00000000e-01  4.92800000e-11  9.00000000e-01  4.92800000e-11  9.00000000e-01  4.92800000e-11  9.00000000e-01  4.92800000e-11  1.80000000e+00  4.92800000e-11  2.69999995e-08  4.92800000e-11  0.00000000e+00  4.92800000e-11  1.79999997e+00  4.92800000e-11  1.80000000e+00  4.92800000e-11  2.69999995e-08 
 5.02800000e-11  5.02800000e-11  5.02800000e-11  0.00000000e+00  5.02800000e-11  1.79999997e+00  5.02800000e-11  9.00000000e-01  5.02800000e-11  9.00000000e-01  5.02800000e-11  9.00000000e-01  5.02800000e-11  9.00000000e-01  5.02800000e-11  1.80000000e+00  5.02800000e-11  2.69999995e-08  5.02800000e-11  0.00000000e+00  5.02800000e-11  1.79999997e+00  5.02800000e-11  1.80000000e+00  5.02800000e-11  2.69999995e-08 
 5.12800000e-11  5.12800000e-11  5.12800000e-11  0.00000000e+00  5.12800000e-11  1.79999997e+00  5.12800000e-11  9.00000000e-01  5.12800000e-11  9.00000000e-01  5.12800000e-11  9.00000000e-01  5.12800000e-11  9.00000000e-01  5.12800000e-11  1.80000000e+00  5.12800000e-11  2.69999995e-08  5.12800000e-11  0.00000000e+00  5.12800000e-11  1.79999997e+00  5.12800000e-11  1.80000000e+00  5.12800000e-11  2.69999995e-08 
